
TCU,104.42007924914,99.520089872986,0.63476601114154,12–14,12,26,49.9,50.7,32.4,29.3,20.9,17,28.9,29.3,67.6,49.5,51,33.8,33.5,9.1,10.2,54.1,58.8,36.3,34.7,67.9,,,,2021,,,,-3.8819954782506,67.2,68.7
"Middle Tennessee",91.315904898748,102.05509300807,0.21777842385844,4–18,4,22,45.4,53,24.9,28.8,21.7,19.8,24.9,26,69.6,43.1,55.5,32.5,32,6,9.5,44.3,49,39.9,33.3,70.4,,,,2021,,,,-13.553292261278,67.6,70.9
Oregon,114.05392469227,96.064407029643,0.87804048971283,20–6,20,26,54.4,50.1,26.8,27.1,16.8,20.3,28.3,27.2,67.9,52.9,49.9,37.9,33.6,10.7,7.5,48.4,54.2,38,39.2,68.1,,,,2021,,,,4.7547043987953,70.4,76.3
Florida,110.4282776052,93.409166820498,0.87267636888549,14–9,14,23,52.5,47.5,33.8,34.8,20.7,20.6,30.8,31.6,70.7,51.9,48.4,35.7,30.6,14.3,9.4,45,51.6,33.8,35.3,69.5,,,,2021,,,,1.1802998910447,75.7,70.3
"Saint Joseph's",100.2917700125,104.4505254987,0.38526884564771,5–15,5,20,48.6,53.6,26.7,31.4,18.6,17.2,21.8,30.9,72.9,50.1,54.1,31.4,35.1,4.5,11,56.7,55,49.2,36.8,73.5,,,,2021,,,,-7.9928224270576,72.5,70.6
"Saint Mary's",99.910100199705,89.273080920899,0.78491869953353,14–9,14,23,47.6,47.6,27.7,27.7,17.1,18.8,26,22,66,49.8,45.9,29.3,34.8,8,9.7,44.8,37,37.7,27.5,64.6,,,,2021,,,,-0.56796246891869,72.9,72.2
"Texas A&M Corpus Chris",89.171543993546,108.10909668846,0.098441957790651,2–19,2,21,46.9,51.7,34.8,31.2,23.8,19.3,24.6,29.3,70.9,45.1,51.7,33.3,34.4,7.2,8.9,56.7,59.3,36.3,34.5,70.4,,,,2021,,,,-15.846953517552,68.8,74.7
"Ohio St.",121.39952601281,97.115233450802,0.92868549267602,21–9,21,30,53.1,48.9,37.6,33.8,15.3,15,29.1,27.4,67.6,52.1,47.4,36.5,34.1,9.5,7.8,49.5,55,39.4,38,67.8,,,,2021,,,,5.9959773738526,76.3,70.6
"Florida St.",117.23224131748,93.674520225114,0.92955038235584,16–6,16,22,54.4,46.5,32.7,36.3,20.2,19.6,35.7,31.4,70.4,52.1,44.2,39,33.3,14.6,7.5,51.9,49.4,35.5,40,71.2,,,,2021,,,,2.385228511788,73.8,74.1
"Seton Hall",109.52416593889,95.108416946212,0.83520419596931,14–13,14,27,50,49.4,35.7,27.3,18.9,19.2,29.7,29.8,67.8,51.1,46.6,32.1,36.6,11.4,9.6,51.6,48.4,36.8,34.3,68,,,,2021,,,,-1.1521433500202,73.2,75.1
"North Carolina",107.88590892538,91.908888218999,0.86332437639402,18–10,18,28,48.5,48.7,34.9,27.1,20.6,19.3,41.3,26.3,71.9,48.9,46.8,31.7,34.4,12.8,9.9,55.8,51.3,28.2,38.2,72.8,,,,2021,,,,2.4411978430114,66.8,69.4
"Houston Christian",91.084377066034,111.85906472996,0.086060451587761,5–19,5,24,48.7,54.1,28.1,28.2,22.6,18.6,25.7,31.2,74.2,47.9,55.7,33.3,34.3,9.3,9.1,55.3,52.8,39.8,38.3,73.7,,,,2021,,,,-14.929806587524,73.3,72
Lehigh,91.378570982829,106.36301535131,0.14852212697495,4–11,4,15,47.1,53.2,27.9,32.8,18.2,16.9,24.9,23.7,71.3,47,52.3,31.6,36.6,5.6,7.3,49.2,51.5,25.6,34.5,70.6,,,,2021,,,,-9.4289138463905,70.1,74.3
Navy,103.76373414916,101.64934589842,0.5589139041267,15–3,15,18,50,52.4,33,32.5,18.2,22.4,32.2,25,67.2,50.6,53.7,32.6,33.6,7.4,9.1,47.6,53.7,32.6,38.8,67.6,,,,2021,,,,-0.49690819909964,70.9,68
"Santa Clara",98.864208215723,97.092235046502,0.55181024265414,11–8,11,19,47.7,47.4,39.9,30.1,17.8,16.9,23,24.9,71.8,49,47.2,29.9,31.9,9.7,7.4,47.5,51.7,32,35.4,71.8,,,,2021,,,,-2.8877561370622,68,72.9
"Loyola Marymount",105.80731777447,98.348109145326,0.6986175061086,13–9,13,22,51.7,50.8,41.3,34.8,23.4,17.3,32.6,20.7,67.7,52.2,50.3,33.8,34.5,7.7,9.8,53.3,54.6,34.9,36.6,67.3,,,,2021,,,,-2.3153086592271,72.6,71.8
Delaware,95.965569260297,100.09357589003,0.3812291463104,6–8,6,14,49.5,48.1,38.8,32.4,21.2,17.2,28.3,26.2,67.2,51,46.7,31.4,34,9.2,8.5,51.7,43.4,39.3,32.3,67.7,,,,2021,,,,-6.571522325053,71.7,71.7
"Miami OH",104.49732561773,104.20745617591,0.50798548372766,11–11,11,22,50.5,51.8,25.5,27.4,16.3,18.1,27.9,29,67.8,48.1,51.1,36.2,35.3,7.4,10.2,46.5,52.4,38.9,41.2,66.7,,,,2021,,,,-6.3659882144222,77.5,70.8
"New Mexico",91.205815837889,102.52569857359,0.20661680592674,4–16,4,20,43.9,53.1,32.9,35.7,21.6,19.7,32,29.7,68.3,45.5,53.6,26.8,34.9,11.2,7.2,52.2,57.8,30.1,40.9,68.5,,,,2021,,,,-11.225816043381,60.4,68.3
"Coppin St.",91.355396289961,100.44133466708,0.25154496093487,9–13,9,22,48.6,47.9,43.8,27,20,20.4,18.5,32.5,79.4,51.6,49.1,30.3,30.8,8,9.5,54.1,48.8,49.5,40.7,78,,,,2021,,,,-9.1702962306949,62.2,73.2
Temple,100.34841504162,97.758429082791,0.57461651994319,5–11,5,16,46.7,47.3,38.9,31.7,19.5,16,25.9,28.1,68.3,43.8,44.8,34.2,34.3,6.7,10.3,61.5,55.3,38.7,38,69.2,,,,2021,,,,-6.1570168028458,71.6,69.6
Monmouth,99.320835733286,103.67524341242,0.37908311363496,12–8,12,20,48.5,48.6,38.2,38.4,17.7,20.9,25.7,28.5,74.4,45.4,48.2,36.3,32.9,9.8,10.6,54.1,55.6,34.6,40.3,75.2,,,,2021,,,,-6.0373078049331,70.7,69.2
Southern,90.753284373586,103.35529670507,0.18312448952876,8–11,8,19,48,47.2,40.5,40.8,22,20.7,29.8,26.7,72.6,47.8,46.2,32.3,33,6.6,10.5,57.4,47,29.9,32,71.6,,,,2021,,,,-8.480430340407,67.2,68.9
"Southern Miss",91.654617001069,101.08134773838,0.2449314687317,6–17,6,23,47.3,50.3,28.7,29.5,20.7,18.8,23.8,23.5,68.2,47.3,50.1,31.5,33.7,6.9,5.6,50.4,53.8,30,44.9,68.2,,,,2021,,,,-12.794795093976,69,70
California,103.48563379776,99.392376841247,0.6139886980788,8–20,8,28,49.4,53,34,34,19.3,17.6,24.3,25.1,65.8,49.5,51.1,32.9,37.9,6.2,9.3,51.9,51.3,40.8,32.4,66,,,,2021,,,,-7.5359375964525,70.5,72.6
"Georgia St.",105.47446214438,103.88911576627,0.543431349267,14–6,14,20,51.3,48.8,32.6,34.6,16.8,19.7,30.9,32.5,70.5,51,47.2,34.5,34.1,12.2,7.6,56.2,48.2,35.1,40.7,71.6,,,,2021,,,,-3.2631784147941,68.9,69.6
"Miami FL",100.83835086476,98.677754432136,0.56195027793621,10–17,10,27,47.4,52.5,32.8,19.8,18.4,17.9,27,26.3,68.1,48.9,49.7,29.5,37.8,10.9,11,47.1,55.5,33.3,40.7,68.8,,,,2021,,,,-6.5098816559198,70,70.4
Georgia,106.97917870099,99.610985921221,0.69437648502257,13–12,13,25,50.7,52.5,34.3,31.4,21.5,21.6,32.8,32.3,75.5,51.8,53.3,32.3,34.2,6.3,10.7,52.8,48,32.1,36.7,74.2,,,,2021,,,,-2.3564999840701,68.7,69.8
"North Dakota",96.176301705344,107.32467047277,0.22075552775314,9–17,9,26,49.4,53.2,34.6,30.4,18.7,16.9,23.5,26.6,68.9,48.7,51.1,33.7,38.4,5.3,9.9,49.1,46.7,38.8,31.9,68.4,,,,2021,,,,-12.504854902531,69.8,76.4
"Louisiana Lafayette",100.12433946531,103.36017970156,0.40956107604472,15–9,15,24,50.3,48.4,30.1,30.3,20.4,17.2,32.2,27.9,71.3,48.8,46.7,35.6,34.9,10.7,7.6,45.9,53.9,32.8,30.1,72.1,,,,2021,,,,-5.776758577169,70.1,74
"Saint Louis",110.44961048606,94.79478040082,0.8529236413916,14–6,14,20,51.8,48,30.5,36.3,17.6,19.6,36.4,22,68.4,51.4,46.8,35.2,33.3,9.7,10,63.1,51.4,30.9,38.7,68.8,,,,2021,,,,-0.81483645787509,70.3,72.3
"Arizona St.",107.56890660826,98.125341983013,0.74205724043696,11–14,11,25,49.2,52.5,33.3,36.1,15,20.7,21.4,30.1,72.6,48.8,51.5,33.3,36.2,8.8,8.2,49.8,55.6,35.4,36.3,73.9,,,,2021,,,,-2.9000946192512,72.8,74.6
Iona,100.74884162216,98.760078961483,0.55706977537242,12–5,12,17,51.2,45.6,36.1,46.3,22.5,19.6,33.5,26.2,69.8,49.9,45.8,35.5,30.1,11.9,7.3,56,54.3,37.6,37.9,69.3,,,,2021,,,,-3.1901533792079,74.3,69.1
Stetson,100.73320217535,107.35463203138,0.324730678039,9–13,9,22,51.2,53.6,27.8,30.8,19.7,17.9,27.8,26.4,68,48,53.8,36.9,35.4,6.7,8.9,54.4,54.9,42.8,38.5,69,,,,2021,,,,-9.7591891990675,70.6,70.6
Marshall,107.88352518959,100.36679552177,0.69646879268124,15–7,15,22,54.8,49.9,24.2,27.5,16.3,19.8,23.8,28.2,73.1,55.5,47.7,36,35.9,13.2,7.4,53.2,44.8,41,36.1,73.9,,,,2021,,,,-2.6451503101618,72.5,66.6
"Eastern Michigan",97.197704287166,109.79758386009,0.19753832852091,3–12,3,15,46.7,58.7,26.9,28.2,17.1,19.1,24.2,31.6,69.9,47.2,58.5,30.6,39.2,6,6.3,44.7,64.2,37.8,43,69,,,,2021,,,,-8.2512174874369,74.2,67.9
Niagara,98.52757586092,105.97458374646,0.30197251874812,9–11,9,20,46.6,49.5,34.6,32.5,15.2,20.1,23.3,28.4,65.6,46.4,48.5,31.3,33.9,6.2,9.4,52.7,60.9,37.2,41.4,65.9,,,,2021,,,,-8.6851396879032,70.8,71.5
Campbell,102.18189544038,105.8442592741,0.40012030796999,15–10,15,25,55.7,52,33.8,30.5,18.5,21.5,19.6,30.9,64.8,55.4,55.4,37.4,31,7,7.3,55,45.2,36.5,37.7,65.1,,,,2021,,,,-6.5677502887035,67.7,72.7
Mercer,105.31636161649,102.89130909866,0.56657716209753,15–11,15,26,54.3,50.2,24.8,27.1,18,16.8,26.1,26,69.5,53.9,52.1,36.6,31.4,7.4,7.1,56.8,45.1,38.6,38.4,68.8,,,,2021,,,,-6.2345379272026,72.1,71.3
"St. Bonaventure",110.13772961484,91.839853586141,0.88986680663423,16–4,16,20,50.5,45.5,27.8,28.3,16.9,19.5,33.6,28.4,65.3,49.3,45.1,35.4,30.6,12.4,7.8,56.8,57.6,31.9,43.2,65.5,,,,2021,,,,1.8870375681791,73.4,65.1
"Oregon St.",109.12259590927,98.389864737371,0.76685606772132,16–12,16,28,48.7,50.4,34,38.2,17.2,18.5,29.8,29.4,65.6,46.9,52.5,34.6,31.4,9.5,7.8,59.4,52.2,35.5,37.7,66.1,,,,2021,,,,0.38290827456303,76,73.2
Lipscomb,100.35305629286,106.19717311097,0.34277908752774,11–12,11,23,51.2,51.5,36.5,22.7,17.4,18.4,23.2,28.4,67.3,51.2,53.4,34.1,32.8,5.9,9,51.6,50.4,36.4,43.4,67.4,,,,2021,,,,-8.8056073528066,68.9,70.1
"Kennesaw St.",88.966092865176,103.58382783818,0.1481168573092,2–19,2,21,45.8,52.2,30.6,32.7,20.6,17.1,24.1,25.2,69.3,46.7,54.4,29.4,31.8,6.6,7.4,43.7,41.5,37.2,33.8,70.1,,,,2021,,,,-15.314142696833,65.9,73
"James Madison",104.08201145224,101.91757976102,0.5601249616892,10–7,10,17,50.5,49.6,40.8,33.4,16.7,20.8,27.9,28.2,71.5,50.9,50.3,33.3,32.6,6,9.6,50.1,55.4,41.4,45.8,72.9,,,,2021,,,,-4.5215708585671,67.2,74.8
Georgetown,107.17254071524,93.69050831604,0.82434924059672,13–12,13,25,49.6,48,30.3,25.9,21.7,16.2,32.4,27.3,70.1,46.1,47.4,36.6,32.6,10.4,7.8,51.7,56.3,38.8,39.7,70.6,,,,2021,,,,-1.0966097543507,75.4,68.7
"USC Upstate",94.1139183343,109.60690451916,0.14772763493724,5–17,5,22,49,53.7,29.8,35.2,20.8,18.7,24,29.6,68.7,47.7,54.6,33.9,34.7,7.1,9,51.7,52.2,40.1,36.8,69.6,,,,2021,,,,-13.68249029373,72.5,69.9
"Morgan St.",101.25259515972,104.68070571481,0.40542534163604,12–7,12,19,48.7,48,37.5,42.9,20.7,22.1,34.5,29.5,75.6,48.2,50.2,32.9,29.9,10.9,9.2,52.6,50.4,39.5,40.9,72.6,,,,2021,,,,-5.2762725250555,74.8,71.7
"New Hampshire",95.157376156445,106.06107523334,0.22312375853845,9–9,9,18,45.3,49.5,32.8,39.2,16.3,17.9,27.3,22,67.3,44,48.6,31.8,34.1,8.2,9.6,47.5,42.3,36.6,35.7,67.3,,,,2021,,,,-7.5560418444868,67.7,71.7
"Iowa St.",99.511473785476,100.88659448729,0.46062489220448,2–22,2,24,48,52,19.6,36.2,21.1,18.4,24.3,33,70.5,48,53.2,32.1,33,8.1,9,47,48.8,38.6,34.2,70.8,,,,2021,,,,-10.285423361246,78.3,74.1
Vermont,105.55970917898,100.54391786569,0.63641656096921,10–5,10,15,53.3,47,33,33.5,18.1,19,26.6,23.2,66.5,54.4,47.1,34.4,31.2,8,6.7,55.1,43.9,40.7,40,67.3,,,,2021,,,,-3.7948329290071,78,70.1
Purdue,111.51982220655,92.979010870618,0.89002814418847,18–9,18,27,51.4,48.6,32.2,30.3,18.7,16.9,32.2,24.1,66.8,52.1,49.7,33.5,31.5,11.2,9.7,56,60.4,37.5,45.7,67.5,,,,2021,,,,3.7269313610525,71.1,67.5
Drake,112.16673423903,100.20492055171,0.78530359589835,23–4,23,27,54.5,48.4,25.2,29.7,15.2,18.8,31.6,24.9,66.2,54.4,49.7,36.6,30.8,7.9,7.1,45.3,45.9,31.3,35.9,67.6,,,,2021,,,,1.7785486217453,71.1,74
"Mississippi St.",105.43302399421,94.517189886054,0.77848909120714,15–14,15,29,49.6,47,32.9,24.1,21.9,17.5,36.4,27.6,67,49.4,45.9,33.6,32.3,13.4,8.9,50.1,58.2,27.2,41.2,66.6,,,,2021,,,,-3.129532765205,64.6,76.4
"Holy Cross",98.76480526002,108.10193817514,0.26137516267325,5–11,5,16,50.3,52.6,26.1,35.2,18.3,18.5,26.4,31.5,69.8,48.8,52.1,35.6,35.7,9.7,8,44.9,47.5,32.8,33,69.8,,,,2021,,,,-8.4139721942524,69.8,71.4
Houston,119.01032462134,89.40210577474,0.9640758140947,23–3,23,26,51.3,42.9,30.7,42.4,16.3,21.6,39.4,28,66,49.9,43,35.5,28.5,14.5,7.3,51.4,51.6,42.3,37.6,65.9,,,,2021,,,,4.0478428012167,74.3,65.2
Hampton,95.218986902866,108.8969377914,0.17601845604881,11–14,11,25,49.5,49.2,28.6,35.4,18.2,17.9,22.2,31.9,70,49.3,48.3,33.2,33.8,16.1,7.7,47.2,49.9,38.8,37.8,71.5,,,,2021,,,,-12.008030716661,72.5,69.6
"Western Michigan",94.652431196327,102.57852446638,0.2839817067652,4–16,4,20,49.3,50.2,24.2,26.2,21.1,14.3,23.5,29.4,68,49,51.5,33.2,32,5.2,7.5,49.4,42.3,38,38.8,67.3,,,,2021,,,,-11.470745138169,65.9,72.7
"New Mexico St.",104.71124109518,102.55729547264,0.55947356504465,9–8,9,17,49.4,49.5,31,34,18.3,18.6,34.3,26.5,65.5,50.8,50.5,31.9,31.8,6.9,8,51.2,50.4,48.7,35.9,64.9,,,,2021,,,,-5.4901447574216,72.4,71
"Ball St.",102.08022032751,101.20826117861,0.52464346893725,10–13,10,23,51.3,48.9,28.7,35.7,19.7,17.2,27.8,30.5,72.1,51.4,50.4,34.2,31,6.2,7.4,51.9,47.1,41.2,37.9,71.8,,,,2021,,,,-7.4718907912554,75.1,68.6
Milwaukee,100.73428943986,107.11932345646,0.33031581364208,10–12,10,22,49.5,52.6,33.2,35,15.3,18.6,24.3,26.8,71,49.7,49.9,32.9,37.9,6,7.2,48.5,55.5,35.9,39.4,70.6,,,,2021,,,,-8.7893207483787,73.2,71.4
Portland,96.819317259348,110.80558651863,0.17484049721346,3–15,3,18,46.3,58.9,33.9,23.3,19,17.9,17.8,30.8,72.7,43.6,60.6,33.8,37.6,7.3,13.7,52.3,60.9,38.2,40.4,72.2,,,,2021,,,,-9.0382181472613,79.1,75
Albany,97.883980835582,102.17641106526,0.37905617398568,7–9,7,16,50.5,51.3,34.1,29.3,18,20.9,22.3,27.3,69.7,50.5,51.1,33.7,34.5,5.1,11,47.3,48.8,34.3,36.9,70.4,,,,2021,,,,-7.4011863767424,72.4,69.1
"Washington St.",101.22034192762,91.531290715057,0.76080843360472,14–13,14,27,47.9,46.6,34.7,32.7,21.6,18.5,30.7,26,68.7,45.7,46.4,34.1,31.3,9,10.2,51.8,55.9,39.6,32.8,68.9,,,,2021,,,,-2.6607477731433,71,70.7
"Tarleton St.",98.328879928347,102.70661379533,0.3773232052954,5–10,5,15,48.6,52.1,38.1,45.5,18.4,23.4,19.3,31.7,65.9,45.6,50,37.4,36.3,8.9,11.8,51.5,71.8,28.7,48.5,65.6,,,,2021,,,,-7.4479980806277,74.2,72.3
"San Francisco",104.67690255231,97.318753521956,0.698085546515,11–14,11,25,51.3,49.8,21.4,39.9,16.9,19.9,24.8,24.7,69.5,51.5,50.1,34,32.6,8.6,10.5,46.1,46.9,50.3,28,69.4,,,,2021,,,,-5.8712799901438,71.9,74.9
Bucknell,98.618730958949,107.86939445833,0.26287290185218,5–7,5,12,52,49.6,36.3,29.2,17.3,15.7,19.8,28.3,73.1,53.6,47.5,33,36,8.1,9.1,46.3,55.1,39.1,32.4,72.7,,,,2021,,,,-5.5722932987685,76.2,76.7
Connecticut,113.94546245991,92.278062264091,0.91875164362607,15–7,15,22,49.5,46.2,29.6,36.9,17.5,19.6,36.8,29.8,66.5,49,45.6,33.6,31.6,14.4,6.7,49.4,46.5,33.3,33,66.6,,,,2021,,,,2.035756134814,73.1,70.7
"Florida Gulf Coast",91.406608053196,103.56243891852,0.19218809127198,8–8,8,16,47.7,48.7,24,26.7,20.3,18.8,28.6,29.6,71.3,51,49.5,28.9,31.5,11.1,11.1,48.4,46.2,44,37.8,71.9,,,,2021,,,,-6.5678164996928,65.5,69.6
"San Jose St.",95.02625327979,111.70057619614,0.13479753879384,3–16,3,19,44.7,52.6,30,27.6,17.8,14.5,20,35.1,71.7,42.9,55.3,31.6,32.2,6.4,11.1,42.5,51.4,39.5,39.1,73.3,,,,2021,,,,-10.335190761272,65.6,72
"Utah Valley",100.62471843968,103.14025619369,0.42948415303178,9–11,9,20,51.4,48.7,43.5,34.6,21.2,14.8,31.7,24,71.3,51.2,47.2,34.7,34.4,11.6,7.9,60.5,53.5,26.6,34.2,71.2,,,,2021,,,,-6.7698835082503,63,75.5
Missouri,110.72586651546,94.294570503833,0.86380853814686,16–9,16,25,50.9,48.5,37.5,36.4,18.9,18.4,28.6,29.2,70.5,52.6,48.3,32,32.7,9,11.1,51.1,44.5,37.5,33,69.5,,,,2021,,,,2.0820495643737,69.8,71.1
Cincinnati,101.36812159838,97.764149879853,0.60259950297232,12–11,12,23,48.4,49.6,33,37.8,20.5,18.6,29.1,25.3,71.3,49.4,49.2,31.1,33.6,10.3,10.3,60.8,56.2,39.1,35.1,71.9,,,,2021,,,,-2.9221679617698,65.6,75.2
"South Dakota St.",109.31389215448,104.49500946709,0.62678946472724,15–7,15,22,56.5,51.2,38,26.3,17.3,15.3,24,21.1,71.8,53.9,49.9,40.9,35.5,8.6,8.1,50.6,48.2,35.1,39.8,72.2,,,,2021,,,,-2.8093375273779,71.6,79.4
"Boston University",100.6342930545,108.10780556341,0.30495503385638,7–11,7,18,49.7,53.6,28.6,29.8,18.3,15.2,29,26.1,67.7,50.8,53.4,31.9,36,7.6,7,40.1,46.7,37.9,35.1,66.3,,,,2021,,,,-7.8480692248655,75,67
"Air Force",94.714226842615,108.77087839668,0.16919217686629,5–20,5,25,52.1,57.4,30.9,32.8,22.6,21.8,15.3,35.4,63.9,54.1,59.1,33,36.6,8,8.2,59,56.3,45,40.5,64,,,,2021,,,,-13.554488855983,69.3,68.8
"Texas Tech",111.48306456966,91.364400658537,0.9079362553251,17–10,17,27,49.7,47.8,39.3,36.5,16.3,23.8,33.8,30,67,48.7,44.8,34.6,35,12.6,7.2,50.9,44.8,31.4,38.6,66.6,,,,2021,,,,0.92659476081148,71.1,68.3
Bradley,102.40167501322,101.01241648881,0.53919086638337,10–16,10,26,49.9,51.1,22.6,30.2,18.9,17.8,28,26.2,65.9,51.6,46.4,31.4,38.1,10.4,6.1,51.7,54.6,36.5,44.2,67,,,,2021,,,,-9.622969228878,72.9,67.2
Troy,91.710586818466,103.8200234096,0.19368491892993,8–17,8,25,44.4,51.3,33.1,30.5,21.4,18,28.3,26.4,69.5,46,49.1,28.1,36.5,8.1,11.9,50.6,53.7,39.7,39.2,69.3,,,,2021,,,,-12.969134222824,70.4,67.3
Gonzaga,125.34863937657,89.611536051622,0.97935804080637,26–0,26,26,61,47.5,36.7,25.9,16.1,20.3,30.4,23.4,75.3,64,46.8,36.5,32.5,7.1,6.9,53.6,44.8,32.3,34.5,75.4,,,,2021,,,,8.5012631479625,72.6,70.3
"South Florida",99.611396746906,100.65745188663,0.47000208464036,8–13,8,21,45.1,51.7,34.5,33.5,20.8,17.8,33.8,26.5,67.7,43.3,51.5,32.4,34.6,8.8,10.6,48.6,59.5,32.9,41.5,68.2,,,,2021,,,,-5.9236367011355,63.2,70.7
Army,98.852168907034,99.616955274168,0.47785717530504,11–9,11,20,52.2,52.4,29.3,23.7,18.2,19.5,22.7,24.5,69.9,54.3,50.5,32.7,36.7,3.2,9.5,51.7,51,40.5,41.2,69.5,,,,2021,,,,-5.215288318896,63,72.5
"Loyola MD",96.883184155457,100.34595988438,0.40038642627583,6–11,6,17,51.1,49.3,35.4,33.4,20.2,19.3,31.3,25.6,68.6,53.4,47.7,30.6,34.7,8.7,7.4,47.9,51.3,30.3,37,68.7,,,,2021,,,,-8.7138250391643,60.4,72.6
Belmont,108.22601056596,100.99100780591,0.6890513201483,25–4,25,29,56.3,49.3,27.9,24.6,16.6,20.4,26.4,27.2,71.9,59.4,48.2,34.7,34,7.3,10.7,60.9,50.4,42.7,36.5,71.9,,,,2021,,,,-1.0060518608655,74,67.9
Siena,99.568941570577,101.124666077,0.45554430975816,12–5,12,17,52,46,37.2,24.7,19.5,17.8,28,27.1,66.2,52.2,44.8,34.4,32.4,8.4,8.1,52.3,41.3,35.1,31.6,66.6,,,,2021,,,,-3.6490892849004,65.8,70.7
"Southern Utah",107.24473093772,105.65928279534,0.54271536832524,15–4,15,19,52.4,51.7,39.4,31.2,16,17,29.2,23.9,71,54,50.4,33.4,35.8,7.4,9,47.3,51.3,41.6,37.7,71.2,,,,2021,,,,-1.4259255534415,76.2,67.6
Pittsburgh,106.51409822594,99.167149856296,0.69464189917627,10–12,10,22,48.8,50,36.9,33.2,18.3,17.5,34.5,26.1,68.5,47.8,51.1,33.9,32.2,11.2,10.7,57.8,63.7,33.2,40.5,69.7,,,,2021,,,,-3.92029398509,66.4,70.8
Montana,97.873119328151,100.045736817,0.43721112129902,10–13,10,23,48.9,49.6,35.9,40.4,19.4,18.2,22.7,29.1,67.1,46.5,50.2,36.6,32.4,7.1,8.4,50.6,49.4,28.1,33.8,66.8,,,,2021,,,,-8.0945749196854,78.9,66.9
"LIU Brooklyn",94.135042980545,101.57902277124,0.29416790737902,9–9,9,18,47.3,49.9,31.2,28.4,19.3,20.9,32.9,28.5,74.5,50.1,50.9,28.7,32,9.7,7.6,61.2,52.2,40.4,35.1,74.3,,,,2021,,,,-7.5510835449588,66.7,70.7
Massachusetts,105.3308036884,97.909483000892,0.69851128531057,8–7,8,15,50,50.9,34.2,33.4,16.3,19.9,24.3,25.6,72.3,50.9,51,32.6,33.8,9.9,10.3,56.9,57.1,44,30.2,72.6,,,,2021,,,,-3.6664715803846,73.3,67.7
"Mount St. Mary's",95.158226512625,99.915480085491,0.36331352386432,12–10,12,22,48.7,45.5,29.7,24.6,20.3,16.4,31.9,24.8,63.8,47.7,45.6,33.7,30.1,10.9,8.3,50.6,41.3,36.3,32.8,63,,,,2021,,,,-7.2247506857017,67.8,78.4
Bryant,103.78808590421,101.77780225877,0.55599668532287,14–6,14,20,53.7,46.4,34.6,27.2,20.6,17,29.4,30.1,75.5,51.3,48.3,38.1,28.9,8.1,10.2,53.1,53.4,40.4,38.8,74.9,,,,2021,,,,-3.9385246815395,75.5,71.2
Syracuse,112.19582678054,97.259152905244,0.83793826421791,16–9,16,25,50.7,48.5,28.4,25.1,16,20.8,30.3,33.8,69.7,50.8,49.2,33.8,31.7,14.4,8.9,56.5,68.6,39.2,43.9,70.1,,,,2021,,,,0.53312027463163,78.4,74.9
"Jacksonville St.",103.84424794048,102.888908737,0.52654665605815,16–9,16,25,52.5,48.1,31,25.5,19.9,15.7,32.2,28,67.7,52.8,47.5,34.6,32.7,9.8,7.4,52.6,51.9,39.7,42,67,,,,2021,,,,-5.1368380268114,68.6,68.2
"McNeese St.",94.829974835391,115.06793234058,0.097569486736055,4–14,4,18,53.1,54.7,30.7,30.7,23,17.7,27,28.1,71.4,51.7,52.5,37.2,39,5.8,10.7,59.9,55.3,36.6,37.1,69.3,,,,2021,,,,-12.531161664528,71,68.3
Quinnipiac,90.510049462797,98.219471048512,0.28088999058563,9–13,9,22,46.9,44.2,35.4,32.7,19.4,17.2,21.2,27.8,72,45.7,43.7,32.4,30.1,11.1,11.8,55.2,50.7,41.5,34.4,72.7,,,,2021,,,,-11.126570970091,68.8,70.8
"Rhode Island",102.83109290823,97.099252088594,0.65916425765405,10–15,10,25,49.2,47.9,38.9,33.5,19.7,17.5,30,26.7,70.1,50.3,46.8,31.2,33,12.2,9.7,47.7,54.8,31.9,37.7,70.3,,,,2021,,,,-6.9178530651914,66.8,69.4
"High Point",96.110616064962,105.60164193712,0.25293821912141,9–15,9,24,45.8,52.4,38.3,34.1,18.6,20.1,32,28.2,67.4,46.7,51.7,29,35.4,12.5,10.6,51.8,58.2,29.2,45,67.3,,,,2021,,,,-11.85771937936,68.7,68
Radford,97.340156647466,102.96703018188,0.3438309996272,13–12,13,25,50.5,49.9,40.2,25,23.2,18,33.4,24.5,64.5,52.9,46,30.9,37.2,5.1,8.2,44.9,49.3,36.3,40.4,64.8,,,,2021,,,,-8.6959731551626,68.9,73.3
"East Tennessee St.",101.47930641973,99.030896578882,0.5697581885832,11–12,11,23,50.3,50.4,29.8,31.6,20.3,19.8,30.5,26.5,67.1,49,49.3,34.9,34.4,8.4,9.5,46.5,56.2,41,45.4,66.7,,,,2021,,,,-7.2122020215557,69.8,69.8
Duquesne,100.76754937743,95.987975410038,0.63618053732049,9–9,9,18,47.6,47.3,31.6,35.5,19.5,19.6,31,30.1,68.4,49.3,50.3,29.9,28.4,13,8.5,55,56.9,37,39.1,69.9,,,,2021,,,,-4.2528821016234,65,70.2
"Virginia Tech",108.76699615576,94.508626032563,0.83423494007088,15–6,15,21,52.5,48.4,33.2,30.9,17.3,17.6,28.4,24.3,66.5,51.7,47.6,35.7,33,11.8,10,56.6,46.6,41,39.3,67.4,,,,2021,,,,0.88898210843058,69.7,69.9
